rank_cnc,Name,ticker,market_cap,price,volume24,pct1h,pct24h,pct7d
963, Hxro,HXRO,"764,206",0.013083,"2,057",-0.18,2.9,-31.53
964, NativeCoin,N8V,"763,855",0.034436,"37,795",3.6,21.12,3.72
965, Typerium,TYPE,"760,903",0.000471,135,-0.11,66.17,9.01
966, GeoCoin,GEO,"757,433",0.238145,"1,068",-0.2,-7.68,-7.76
967, Carboneum [C8...,C8,"755,232",0.014605,0,0.0,0.0,10.10
968, Zilla,ZLA,"752,188",0.012536,"79,904",-0.18,-3.55,-6.90
969, Blockport,BPT,"751,371",0.014070,"9,035",1.69,-13.19,23.54
970, SophiaTX,SPHTX,"750,202",0.002267,"25,430",0.2,-1.29,-22.84
971, FREE Coin,FREE,"746,406",8.58e-8,"6,895",-0.07,-1.39,3.45
972, FintruX Network,FTX,"741,915",0.007810,"2,354",0.95,-2.72,-18.10
973, StrongHands,SHND,"737,917",0.000046,398,-2.05,-14.15,-35.50
974, Bitcoin Private,BTCP,"736,370",0.154459,"1,948",0.07,-2.46,-33.82
975, Sharder,SS,"734,869",0.002594,"59,867",-1.46,-2.85,-3.76
976, Ormeus Coin,ORMEUS,"732,335",0.020396,"143,417",1.09,-41.47,-11.20
977, X8X Token,X8X,"729,684",0.009312,790,-0.32,-0.3,0.79
978, Stox,STX,"724,281",0.013566,"2,184",-0.14,3.42,-3.76
979, Novacoin,NVC,"723,048",0.309556,903,-0.41,0.08,-2.83
980, Zebi,ZCO,"722,897",0.002322,"103,495",1.56,-11.97,-11.93
981, 42-coin,42,"721,585","17,180.62","1,459",-0.62,-14.82,-27.74
982, Cloudbric,CLB,"721,728",0.001601,"27,588",-4.22,-8.9,-3.90
983, DomRaider,DRT,"721,442",0.001220,"1,461",-0.2,-17.62,59.13
984, AmonD,AMON,"717,204",0.001747,"308,660",4.65,-2.99,-19.44
985, Xriba,XRA,"715,685",0.006811,48,-0.1,-15.93,-11.74
986, LNX Protocol,LNX,"712,047",0.002622,"3,939",0.13,0.42,85.38
987, VouchForMe,IPL,"711,533",0.003110,"16,684",-0.17,-1.79,-1.01
988, Bitcoin Plus,XBC,"700,028",5.31,"21,676",-2.64,-3.96,-7.92
989, SafeInsure,SINS,"698,245",0.179859,"922,323",-7.42,-24.31,-51.88
990, Swarm City,SWT,"697,347",0.081694,38,-0.21,0.0,12.17
991, Vodi X,VDX,"692,967",0.001716,436,-0.19,8.47,-8.00
992, Uquid Coin,UQC,"689,472",0.068947,"598,736",-1.23,-24.92,-38.69
993, Vipstar Coin,VIPS,"686,482",0.000014,0,6.03,3.39,-74.77
994, Aventus,AVT,"685,148",0.114191,"12,854",-3.03,-5.84,-8.10
995, AC3,AC3,"682,312",0.001390,"1,184",10.74,-0.74,-8.16
996, Verasity,VRA,"677,358",0.000270,"419,773",-1.52,-5.13,-19.76
997, ESBC,ESBC,"672,018",0.033879,"34,685",0.93,-1.24,-4.49
998, PTON,PTON,"669,732",0.000045,581,12.72,-21.28,43.62
999, NuBits,USNBT,"666,916",0.060730,"17,105",0.38,2.05,-5.89
1000, WeShow Token,WET,"666,282",0.004171,"2,228,870",-0.9,-3.11,0.43
1001, Atlantis Blue...,ABDT,"663,627",0.003650,0,-1.0,3.54,-3.31
1002, Webflix Token,WFX,"657,081",0.001087,"500,272",-0.1,-24.45,-12.22
1003, Iconiq Lab Token,ICNQ,"653,856",0.169472,0,0.0,0.0,-13.32
1004, Digital Insur...,DIT,"653,569",0.002909,7,-0.35,1.7,-10.12
1005, Catex Token,CATT,"651,132",0.000830,"64,586",8.55,20.61,148.90
1006, Atomic Wallet...,AWC,"647,922",0.105713,970,-0.38,-8.33,1.96
1007, Cardstack,CARD,"647,855",0.000274,"34,789",0.09,-2.66,-20.73
1008, DABANKING,DAB,"646,709",0.191162,"3,599",-0.1,-1.13,-4.11
1009, Matryx,MTX,"645,735",0.027804,"31,424",-0.61,-1.47,-2.38
1010, Trinity Netwo...,TNC,"643,505",0.001931,238,0.03,-2.69,6.43
1011, GoldCoin,GLC,"653,418",0.015684,257,-15.01,-36.47,-45.73
1012, SPINDLE,SPD,"630,926",0.000197,"10,489",-0.16,0.82,-8.22
1013, HOLD,HOLD,"628,051",0.000891,362,-0.13,-1.22,4.70
1014, Cappasity,CAPP,"627,891",0.001167,"74,966",-1.31,-3.42,-8.43
1015, Auroracoin,AUR,"626,120",0.034634,5,-0.25,31.15,1.60
1016, UpToken,UP,"619,511",0.004228,0,0.0,0.0,-10.80
1017, FLIP,FLP,"616,052",0.011010,"1,119",-0.52,-7.09,-4.15
1018, Next.exchange,NEXT,"612,983",0.227326,53,-0.13,-1.02,-1.46
1019, WebDollar,WEBD,"610,432",0.000087,45,-0.03,-0.31,0.22
1020, Thrive Token,THRT,"609,515",0.005904,"25,885",-0.2,-4.14,-10.76
1021, Coineal Token,NEAL,"603,459",0.001944,"17,781",-0.09,3.02,-7.73
1022, DATx,DATX,"602,045",0.000433,"700,597",-0.38,-1.16,-5.54
1023, Amon,AMN,"593,501",0.001046,371,-0.32,7.62,-25.66
1024, wys Token,WYS,"592,723",0.005792,0,0.0,0.0,-19.11
1025, TRAXIA,TM2,"592,469",0.001878,2,-0.38,-2.29,51.91
1026, Hush,HUSH,"590,899",0.077124,"1,777",-0.24,3.36,-17.44
1027, AICHAIN,AIT,"587,469",0.001098,"30,571",-0.16,-1.17,-1.95
1028, BitcoinZ,BTCZ,"586,561",0.000103,594,0.34,-14.79,-11.34
1029, WOLLO,WLO,"581,670",0.013509,"2,900",-0.03,1.88,29.16
1030, Vetri,VLD,"578,000",0.002132,251,1.18,2.97,4.32
1031, Upfiring,UFR,"577,892",0.026754,"7,245",-0.11,-1.26,8.65
1032, Paragon,PRG,"576,445",0.025889,1,0.0,0.0,-2.10
1033, Quasarcoin,QAC,"573,514",0.003407,"1,291",-0.26,-11.2,-18.31
1034, Acute Angle C...,AAC,"566,977",0.002268,"601,909",-0.51,2.8,12.67
1035, AidCoin,AID,"566,044",0.012400,39,-0.12,-1.09,2.34
1036, Paypex,PAYX,"565,898",0.008270,"30,519",-10.61,-3.8,-7.13
1037, Faceter,FACE,"563,408",0.001197,"4,049",1.46,-5.64,12.11
1038, CoinUs,CNUS,"560,598",0.001649,"9,464",-0.23,-78.56,-4.73
1039, Bittwatt,BWT,"558,260",0.001818,314,-37.25,-69.5,-3.91
1040, StarCoin,KST,"557,893",0.000369,0,-6.33,-1.83,1.40
1041, 0xBitcoin,0xBTC,"548,936",0.102760,"898,731",-1.52,-6.98,-4.36
1042, Hacken,HKN,"547,105",0.099681,341,-0.17,-3.3,-5.97
1043, Bitcoin Interest,BCI,"542,405",0.029596,667,-0.06,-3.58,-8.60
1044, Qbao,QBT,"539,086",0.008249,"3,655",0.24,0.52,1.29
1045, Trittium,TRTT,"538,738",0.004179,770,-2.2,-5.69,-7.53
1046, Bounty0x,BNTY,"535,186",0.002300,"4,828",1.62,10.9,-1.65
1047, Solaris,XLR,"534,032",0.306434,165,-0.2,23.06,-18.58
1048, iEthereum,IETH,"532,473",0.029611,83,-0.35,-5.66,-12.55
1049, Zeusshield,ZSC,"532,454",0.000455,"15,461",7.82,-1.7,12.73
1050, Snovian.Space,SNOV,"532,363",0.001849,216,-0.08,0.89,9.98
1051, Pirl,PIRL,"532,116",0.009137,"6,021",-0.09,-2.4,-6.79
1052, HashNet BitEco,HNB,"532,020",0.017949,"290,263",0.03,-5.48,-4.11
1053, CryptoPing,PING,"531,506",0.059059,33,-0.2,-1.67,-22.10
1054, Vanta Network,VNT,"528,658",0.000280,"126,449",-0.06,-7.53,17.36
1055, KARMA,KARMA,"526,905",0.000097,"2,453",1.89,-2.55,0.77
1056, BiblePay,BBP,"525,354",0.000286,"5,118",0.19,-0.7,2.05
1057, Elite,1337,"525,101",0.000020,33,-10.95,-24.47,74.54
1058, MarteXcoin,MXT,"524,267",0.138961,"5,429",-0.21,-39.19,36.87
1059, TraDove B2BCoin,BBC,"522,417",0.001045,"22,348",-0.18,-0.98,-5.67
1060, Pesetacoin,PTC,"521,951",0.003732,13,-0.25,-0.85,62.00
1061, Vision Indust...,VIT,"521,981",0.000176,0,0.0,0.0,-4.78
1062, MTC Mesh Network,MTC,"521,861",0.001425,"5,570",-1.36,-1.65,-12.64
1063, Tarush,TAS,"521,105",0.000087,"450,073",-0.2,-1.29,-12.67
1064, QuadrantProtocol,EQUAD,"520,471",0.001558,"645,470",-0.36,-1.26,-3.86
1065, Prometeus,PROM,"519,812",0.135016,"64,418",-0.41,3.8,-6.49
1066, Internxt,INXT,"519,316",0.824823,"48,095",0.94,0.74,-4.23
1067, CoinFi,COFI,"518,583",0.002610,"9,602",-0.71,-2.58,-0.88
1068, savedroid,SVD,"518,381",0.000193,"1,252",-0.26,-0.7,7.03
1069, BitDegree,BDG,"513,409",0.001371,232,-0.14,0.02,43.92
1070, COPYTRACK,CPY,"512,170",0.010649,0,0.0,0.0,0.00
1071, Lunes,LUNES,"510,783",0.003389,"14,439",-0.06,8.19,31.71
1072, Alphacat,ACAT,"510,076",0.000183,"40,451",-0.47,-2.18,-3.90
1073, Denarius,D,"509,830",0.076966,487,-0.36,1.88,-6.33
1074, Liquidity Net...,LQD,"505,788",0.011672,"51,863",-0.93,-20.63,-4.56
1075, DNotes,NOTE,"502,731",0.003723,"43,655",7.71,2.25,-2.01
1076, Maverick Chain,MVC,"501,525",0.004690,"5,577",0.6,-1.17,-15.53
1077, Experience Po...,XP,"501,094",0.000002,0,0.0,0.0,0.00
1078, Connect Coin,XCON,"497,550",0.012759,"2,115",0.4,-22.75,-27.67
1079, StakeCubeCoin,SCC,"496,581",0.219038,"1,120",-3.63,0.99,-76.47
1080, Zen Protocol,ZP,"496,347",0.021927,"8,420",-0.14,-51.68,-71.11
1081, GoldMint,MNTP,"496,247",0.259137,"2,653",-0.28,-3.52,12.16
1082, Karbo,KRB,"493,911",0.061690,566,-0.33,3.96,3.70
1083, Mallcoin,MLC,"493,343",0.002801,0,0.0,0.0,-54.82
1084, Cubiex,CBIX,"492,016",0.017651,"5,944",-1.9,-15.15,28.62
1085, Birake,BIR,"491,880",0.006567,"21,618",1.18,3.12,-10.99
1086, CrypticCoin,CRYP,"490,018",0.000192,"5,290",-0.64,17.75,-29.89
1087, CannabisCoin,CANN,"489,375",0.006337,3,-0.26,10.81,-2.08
1088, LIFE,LIFE,"487,102",0.000021,677,-0.18,-3.0,-7.29
1089, RightMesh,RMESH,"486,320",0.006835,"1,211",-0.64,-9.29,46.03
1090, OLXA,OLXA,"484,214",0.000356,"4,756",-0.16,-11.42,-34.68
1091, NoLimitCoin,NLC2,"483,040",0.000954,"1,424",-0.21,-1.16,-13.98
1092, EvenCoin,EVN,"480,961",0.015392,"798,313",0.12,-2.8,-12.07
1093, Electrify.Asia,ELEC,"478,954",0.000904,12,-0.15,2.97,-0.15
1094, Stipend,SPD,"478,647",0.042050,255,-0.2,-5.89,-15.48
1095, IXT,IXT,"477,833",0.013355,34,0.08,3.43,8.40
1096, Rivetz,RVT,"476,377",0.018152,32,-0.21,22.16,41.50
1097, ParallelCoin,DUO,"475,438",1.51,"6,018",-0.74,-7.19,-37.11
1098, Ferrum Network,FRM,"475,100",0.004938,"280,991",-1.24,-9.48,-10.80
1099, Patientory,PTOY,"473,574",0.006765,875,-0.21,-4.88,-7.48
1100, Storeum,STO,"472,551",0.003722,885,-0.13,-91.32,41.80
1101, ATMChain,ATM,"469,786",0.000101,0,0.0,0.0,0.00
1102, Espers,ESP,"469,710",0.000021,85,-0.18,-1.33,-0.79
1103, NANJCOIN,NANJ,"467,589",0.000024,"4,827",-0.13,4.54,47.71
1104, RSK Smart Bit...,RBTC,"466,752","8,486.40","3,870,175",-0.18,-1.86,-7.59
1105, HEAT,HEAT,"465,459",0.010856,0,-0.2,-5.8,-12.07
1106, KAASO,KAASO,"463,324",0.018834,"24,058",-0.2,27.75,-72.62
1107, Ixcoin,IXC,"461,936",0.021893,0,0.0,0.0,6.20
1108, GoNetwork,GOT,"460,153",0.006391,"192,991",-1.06,-9.94,-7.22
1109, Sentinel Chain,SENC,"455,106",0.002307,"16,336",-0.1,-2.33,-3.32
1110, Essentia,ESS,"454,001",0.000521,"54,414",-0.86,5.27,19.88
1111, Max Property ...,MPG,"451,138",0.003838,"92,201",-0.17,-3.95,-18.76
1112, Fortuna,FOTA,"449,085",0.000936,"14,336",-0.27,-4.88,-9.74
1113, Soverain,SOVE,"448,606",0.802068,"166,457",-6.07,37.05,12.00
1114, Project WITH,WIKEN,"447,530",0.001824,"493,125",-0.18,-4.54,0
1115, Flixxo,FLIXX,"444,335",0.005269,"1,342",0.58,6.55,2.53
1116, Bitfex,BFX,"443,829",0.004534,"25,293",-2.86,1.2,-15.96
1117, Lobstex,LOBS,"443,755",0.024903,"142,154",-0.31,-1.26,-4.01
1118, Kolion,KLN,"442,145",0.442145,"1,309",-0.16,-1.12,-8.18
1119, OWNDATA,OWN,"438,838",0.000040,"17,441",-0.96,-2.15,-1.81
1120, ICE ROCK MINING,ROCK2,"438,153",0.027865,"28,068",-0.64,-3.74,-25.32
1121, ExclusiveCoin,EXCL,"437,659",0.075821,157,5.98,-0.03,-2.94
1122, REAL,REAL,"436,733",0.043431,94,-0.3,1.7,-4.56
1123, Sumokoin,SUMO,"434,329",0.043046,"19,451",0.05,-12.43,44.60
1124, Vezt,VZT,"433,227",0.012313,0,0.0,0.0,0.00
1125, Utrum,OOT,"433,015",0.006682,"1,058",-0.12,-3.51,-16.03
1126, DCORP Utility,DRPU,"432,105",0.122396,0,0.0,0.0,-3.11
1127, Swap,XWP,"430,935",0.059406,"334,388",-0.58,4.5,-7.96
1128, ToaCoin,TOA,"420,037",0.000094,0,0.0,0.0,0.00
1129, Alpha Token,A,"418,349",0.014849,270,-0.13,1.95,-20.04
1130, Hero,HERO,"415,846",0.034346,"29,006",-0.11,-6.77,-11.30
1131, Gems,GEM,"415,081",0.000360,"3,692",-3.92,-3.18,-2.05
1132, Wibson,WIB,"414,886",0.000156,"57,512",-0.13,-1.22,-3.28
1133, Sapien,SPN,"414,328",0.001824,697,-0.13,5.65,-3.62
1134, DubaiCoin,DBIX,"413,951",0.097099,173,-0.21,-1.01,-12.22
1135, Raven Protocol,RAVEN,"412,448",0.000224,"6,322",-0.37,-13.17,-10.30
1136, ALBOS,ALB,"411,501",0.000034,0,0.2,0.45,-0.85
1137, Graviocoin,GIO,"411,235",0.000412,695,1.22,4.61,5.39
1138, smARTOFGIVING,AOG,"410,986",0.005558,"3,315",-0.2,14.87,0.53
1139, Graft,GRFT,"410,985",0.000695,"20,824",-0.19,-1.61,26.59
1140, DPRating,RATING,"403,591",0.000157,"34,497",0.94,-2.04,-7.13
1141, HEROcoin,PLAY,"400,823",0.002148,"2,583",-0.19,-2.46,-10.91
1142, B3Coin,KB3,"399,796",0.000528,0,0.0,0.0,471.12
1143, Relex,RLX,"399,292",0.000215,322,-0.13,-13.2,-12.87
1144, MinexCoin,MNX,"394,735",0.066089,"69,648",0.25,-2.15,-3.24
1145, Dovu,DOV,"393,426",0.000984,200,-0.19,-9.72,-3.66
1146, PDATA,PDATA,"392,642",0.001095,"6,966",0.48,-4.54,7.03
1147, Masari,MSR,"392,600",0.033785,"3,304",-1.25,2.76,-8.26
1148, Monkey Project,MONK,"390,658",0.048002,317,-0.2,-1.18,-19.59
1149, Mercury,MER,"390,421",0.003904,"4,435",6.58,11.17,28.94
1150, SmileyCoin,SMLY,"388,687",0.000015,3,-0.35,-12.32,-10.61
1151, Titan Coin,TTN,"386,659",0.000431,901,-5.44,9.26,14.19
1152, ONOToken,ONOT,"386,578",0.000024,"1,083",-8.2,-3.23,2.73
1153, Ifoods Chain,IFOOD,"384,840",0.000154,11,-0.1,-14.74,-26.68
1154, TV-TWO,TTV,"382,541",0.000859,0,0.0,0.0,-2.11
1155, Banca,BANCA,"380,971",0.000021,"8,136",-1.45,-1.19,-3.76
1156, Birdchain,BIRD,"377,175",0.002510,"33,348",1.28,-2.99,-21.69
1157, Shivom,OMX,"374,268",0.000410,0,0.0,-0.71,-0.47
1158, Eristica,ERT,"374,194",0.002170,"13,160",-6.59,-2.82,0.43
1159, Nestree,EGG,"373,610",0.001065,"83,974",2.9,3.42,0.51
1160, Coin Lion,LION,"370,281",0.011490,"1,849",-0.13,-23.73,25.55
1161, Rise,RISE,"369,312",0.002606,4,-0.21,-1.28,-2.81
1162, Mao Zedong,MAO,"365,872",0.057379,0,0.0,0.0,-4.51
1163, Motocoin,MOTO,"364,872",0.018575,2,-0.26,2.5,7.45
1164, Block-Chain.com,BC,"363,663",0.001756,0,0.0,0.0,-24.80
1165, Nerves,NER,"362,612",0.000111,0,0.0,0.0,0.00
1166, Datawallet,DXT,"359,912",0.000922,"18,223",0.17,0.69,-6.97
1167, SnowGem,XSG,"358,862",0.018299,"66,411",-6.15,-5.4,-15.68
1168, Alchemint Sta...,SDS,"357,842",0.001125,"3,704",-0.41,-4.49,12.96
1169, HempCoin,THC,"354,735",0.001401,3,-0.22,-27.6,-37.70
1170, NOW Token,NOW,"352,293",0.005181,0,0.0,-0.56,34.03
1171, Ubcoin Market,UBC,"347,869",0.001016,0,0.0,0.0,-31.37
1172, DOS Network,DOS,"347,600",0.002634,"341,341",0.17,-2.94,-8.16
1173, PHI Token,PHI,"347,561",0.059634,"12,471",0.97,0.23,-0.94
1174, VeriumReserve,VRM,"347,548",0.142088,929,-1.91,15.33,52.99
1175, Globatalent,GBT,"346,362",0.000690,0,0.0,0.0,0.00
1176, BitCash,BITC,"345,979",0.028885,"20,580",-0.62,-6.82,-10.90
1177, Playkey,PKT,"344,880",0.024773,"23,960",-1.37,-7.3,-7.48
1178, Indorse Token,IND,"344,002",0.009178,20,-0.21,6.33,3.06
1179, Nerva,XNV,"342,897",0.020149,204,-0.2,-5.37,2.43
1180, VisionX,VNX,"342,129",0.000091,"34,331",-0.19,-3.9,9.23
1181, CryptoBonusMiles,CBM,"340,203",0.000113,"104,198",0.78,-16.49,-30.24
1182, Blockium,BOK,"338,458",0.000521,"26,316",-0.2,-1.21,-43.23
1183, Bulwark,BWK,"338,315",0.022677,60,-0.23,11.34,53.49
1184, Parkgene,GENE,"337,908",0.001146,"3,787",-0.2,0.63,-21.88
1185, JET8,J8T,"335,972",0.000410,936,-0.24,-30.02,-14.32
1186, Uniform Fisca...,UFO,"333,828",0.000087,7,-0.25,-1.36,-6.10
1187, Crypto Sports,CSPN,"333,662",0.162325,111,-0.2,-21.0,-13.27
1188, ATN,ATN,"333,433",0.003955,0,0.0,0.0,-52.96
1189, LocalCoinSwap,LCS,"333,015",0.006253,7,-0.2,-2.63,-2.10
1190, eXPerience Chain,XPC,"332,025",0.000004,"8,698",4.33,-15.05,-1.81
1191, Mainstream Fo...,MFTU,"329,585",0.000307,153,-0.2,4.25,-1.17
1192, Olympus Labs,MOT,"329,407",0.008556,27,-0.15,26.43,12.01
1193, Energo,TSL,"329,093",0.000546,"1,368",-0.1,0.05,-8.07
1194, NEOX,NEOX,"328,431",0.306457,0,0.0,-1.93,-59.11
1195, ODUWA,OWC,"327,056",0.139182,"66,059",-0.26,-3.39,6.44
1196, Tokes,TKS,"324,510",0.245286,0,0.0,39.52,-14.13
1197, Membrana,MBN,"323,662",0.004381,"55,925",-0.88,-2.09,4.54
1198, Data Transact...,XD,"323,521",0.001634,"5,151",2.36,7.32,-30.29
1199, Ether-1,ETHO,"322,889",0.008385,"25,663",1.32,-5.33,-7.61
1200, The ChampCoin,TCC,"322,431",0.001835,"12,086",4.68,0.5,1.48
1201, Ryo Currency,RYO,"322,148",0.020753,"2,291",2.61,-6.83,-24.87
1202, PAL Network,PAL,"322,043",0.000734,126,4.72,-4.01,-10.08
1203, MIB Coin,MIB,"320,878",0.004924,"1,297",0.25,1.72,-12.13
1204, PopularCoin,POP,"315,984",0.000079,39,-0.24,89.98,1.00
1205, FedoraCoin,TIPS,"315,249",0.000001,"1,034",-0.12,-11.39,-1.73
1206, Bitcoin CZ,BCZ,"314,751",0.125288,"2,498",-2.89,-12.17,47.87
1207, ZMINE,ZMN,"312,471",0.001911,277,4.56,6.95,5.45
1208, wave edu coin,WEC,"312,011",0.002606,"133,011",-0.18,5.76,-12.06
1209, Memetic / Pep...,MEME,"311,813",0.010438,776,-0.2,-5.39,-20.54
1210, Freicoin,FRC,"310,981",0.005609,0,0.0,0.0,0.00
1211, OBITS,OBITS,"308,919",0.020185,"2,040",-10.83,-19.14,-7.10
1212, CoTrader,COT,"308,076",0.000020,"49,207",-0.31,2.99,-29.64
1213, FlypMe,FYP,"306,540",0.017379,0,-0.2,-9.73,-24.75
1214, XPA,XPA,"305,880",0.005350,0,0.0,0.0,-0.01
1215, Bitpanda Ecos...,BEST,"302,533",0.063327,"36,162",-0.08,-1.29,-2.18
1216, Devery,EVE,"299,986",0.004768,61,-0.12,420.3,319.69
1217, Bethereum,BETHER,"299,183",0.000577,"17,678",-0.85,-0.6,0.07
1218, ZEON,ZEON,"297,002",0.000012,"69,433",0.12,-10.02,-19.37
1219, Swace,SWACE,"296,979",0.001134,225,-0.19,-32.85,-24.71
1220, Zippie,ZIPT,"295,760",0.001091,98,-0.32,4.74,-25.30
1221, SHIELD,XSH,"295,216",0.000576,312,-0.21,2.15,-10.43
1222, Qredit,XQR,"293,231",0.000437,49,-0.22,-30.75,-19.90
1223, Blockpass,PASS,"293,118",0.001753,"19,083",-1.3,-5.21,52.94
1224, Pylon Network,PYLNT,"292,496",0.613775,612,-0.2,-11.02,-17.79
1225, Experty,EXY,"291,745",0.010770,"23,514",-0.2,-0.92,-8.01
1226, Ties.DB,TIE,"290,607",0.007119,0,0.0,0.0,-2.54
1227, HOQU,HQX,"290,080",0.001715,"48,634",-0.06,-2.03,-11.12
1228, Bancacy,BNY,"288,510",0.002154,"55,742",-0.12,-4.64,5.25
1229, FarmaTrust,FTT,"286,172",0.000477,0,0.0,-38.05,-33.45
1230, Crowd Machine,CMCT,"285,662",0.000608,"10,465",-0.16,-2.62,-20.19
1231, Bezop,BEZ,"284,328",0.005106,"1,336",-0.36,-2.32,-22.52
1232, Blue Protocol,BLUE,"283,992",0.007750,2,-0.17,-25.29,-40.53
1233, win.win,TWINS,"282,712",0.000087,"1,550",-0.2,-1.29,-53.02
1234, Internet of P...,IOP,"282,509",0.020986,11,-0.21,-17.44,-27.00
1235, Safex Cash,SFX,"281,377",0.010108,193,-0.18,-22.65,-0.78
1236, PUBLISH,NEWS,"281,242",0.001223,"30,101",-1.0,-13.55,-15.30
1237, uPlexa,UPX,"280,198",0.000145,"1,917",-0.16,4.06,-4.29
1238, TENA,TENA,"276,184",0.103353,"21,703",2.01,-8.37,-47.96
1239, Eroscoin,ERO,"275,721",0.001476,689,-0.2,-20.05,31.27
1240, PiplCoin,PIPL,"275,428",0.003301,150,-0.2,-9.37,1.55
1241, Shard,SHARD,"273,915",0.013809,0,-0.2,-7.67,-26.16
1242, WIZBL,WBL,"273,580",0.001824,1,-0.2,11.66,11.20
1243, EnergiToken,ETK,"273,464",0.000148,0,-0.2,-5.44,275.03
1244, Ink Protocol,XNK,"271,615",0.000796,"83,574",0.83,2.76,-3.09
1245, adbank,ADB,"271,282",0.000385,"26,986",-0.06,-1.09,-7.38
1246, Bigbom,BBO,"269,988",0.000811,"268,960",-0.12,0.98,30.91
1247, BetterBetting,BETR,"266,293",0.000975,615,-0.3,9.52,50.54
1248, PlayGame,PXG,"266,020",0.000284,"1,179",0.12,19.22,-45.32
1249, Moneynet,MNC,"265,465",0.000069,0,0.2,31.01,537.14
1250, RoBET,ROBET,"264,504",0.331169,0,0.0,0.0,-5.47
1251, BitScreener T...,BITX,"262,940",0.001650,"14,326",-1.93,-6.17,-9.80
1252, CYBR Token,CYBR,"261,202",0.006982,"1,086",-0.11,-9.02,-28.83
1253, PUBLYTO Token,PUB,"260,134",0.000174,"1,088",-0.2,-0.63,-6.51
1254, BZEdge,BZE,"257,289",0.000086,399,-5.33,12.07,-6.67
1255, Magi,XMG,"257,214",0.027837,0,0.0,0.0,8.18
1256, BitBall,BTB,"256,858",0.003229,"65,290",-0.39,20.07,140.12
1257, Presearch,PRE,"256,591",0.001655,"3,720",0.25,-8.72,-12.55
1258, Truegame,TGAME,"256,257",0.003103,"23,486",1.5,0.01,-38.72
1259, ACE (TokenStars),ACE,"254,839",0.021478,"56,444",-0.63,-5.11,-17.51
1260, PeepCoin,PCN,"253,196",0.000003,444,-0.34,23.03,16.39
1261, VULCANO,VULC,"251,643",0.001042,6,19.79,-5.86,21.72
1262, Storiqa,STQ,"251,541",0.000023,"15,179",2.0,-1.95,-10.72
1263, GoldenPyrex,GPYX,"250,385",0.025073,"63,375",4.51,-30.65,58.29
1264, Jarvis+,JAR,"244,476",0.003407,"19,478",-0.12,-9.81,-15.19
1265, 0xcert,ZXC,"244,462",0.000734,"54,127",2.44,-23.76,-28.61
1266, Zetacoin,ZET,"244,314",0.001432,"14,042",9.25,13.22,33.09
1267, Bitcoin Incog...,XBI,"243,928",0.020601,"28,810",-8.52,-5.95,-3.45
1268, Verify,CRED,"242,864",0.017978,1,-0.2,219.72,-2.59
1269, LALA World,LALA,"241,080",0.000967,0,0.0,0.0,0.00
1270, ShareX,SEXC,"239,627",0.000371,0,0.0,-1.18,118.98
1271, Seal Network,SEAL,"239,057",0.000464,872,-0.13,98.54,54.56
1272, Golos,GOLOS,"238,716",0.001318,"1,102",1.61,-44.6,-58.43
1273, KekCoin,KEK,"235,474",0.021973,3,-0.2,-1.59,-5.46
1274, Aston,ATX,"233,388",0.000283,"1,126",1.52,37.17,-0.95
1275, OptiToken,OPTI,"232,393",0.008310,"1,886",-0.13,85.21,-51.81
1276, EOS TRUST,EOST,"232,303",0.000031,13,-0.13,11.61,-19.55
1277, HorusPay,HORUS,"230,943",0.000265,1,0.0,40.78,41.14
1278, CoinMetro Token,XCM,"230,833",0.027157,"16,963",-1.34,-6.84,-11.75
1279, Bitzeny,ZNY,"229,852",0.003040,23,-0.2,-9.8,47.92
1280, CREDIT,CREDIT,"228,952",0.000011,"80,122",-0.13,-12.22,-28.10
1281, Maincoin,MNC,"228,684",0.000995,"30,596",-0.16,-6.85,-13.57
1282, Scala,XLA,"228,090",0.000026,136,-2.46,-9.25,-9.46
1283, Blockparty (B...,BOXX,"227,044",0.006996,88,-0.32,-2.89,-11.68
1284, FujiCoin,FJC,"224,887",0.000094,0,0.0,0.0,0.00
1285, Noir,NOR,"224,514",0.011117,7,-0.2,0.28,22.44
1286, EtherSportz,ESZ,"224,321",0.075739,0,0.0,0.0,-0.58
1287, TigerCash,TCH,"223,467",0.022042,"25,849,753",-0.36,-0.75,28.66
1288, Honest,HNST,"222,274",0.004356,"2,033",-25.16,-27.19,-28.31
1289, Master Contra...,MCT,"221,485",0.000390,"32,874",-0.79,11.73,0.29
1290, UOS Network,UOS,"221,274",0.025882,870,12.93,-12.86,-43.18
1291, Bayan Token,BYT,"221,030",0.927654,809,-0.2,-1.29,-1.50
1292, Formosa Finan...,FMF,"218,524",0.000122,0,0.0,0.0,0.00
1293, eBoost,EBST,"217,129",0.002172,19,0.58,-15.97,-8.06
1294, Aditus,ADI,"214,892",0.000918,"46,469",1.12,-3.69,-13.45
1295, TransferCoin,TX,"214,857",0.026384,231,11.8,289.48,268.78
1296, FortKnoxster,FKX,"214,727",0.001440,"73,345",-4.03,9.05,-1.06
1297, Mithril Ore,MORE,"214,298",16.81,514,-0.13,-1.22,-0.97
1298, Cobinhood,COB,"214,174",0.000521,"5,431",-0.2,18.47,-15.39
1299, Linfinity,LFC,"213,721",0.000236,"613,910",-2.04,-4.82,-9.56
1300, Maxcoin,MAX,"213,343",0.003472,1,-0.25,-1.35,-8.39
