compound,name,negative,neutral,positive,ticker
0.997,REBGLO,0.004,0.827,0.168,SPEND
-0.6962,REBGLO,0.103,0.79,0.107,SPEND
0.6542,REBGLO,0.015,0.956,0.029,SPEND
0.9975,REBGLO,0.008,0.831,0.16,SPEND
0.6542,REBGLO,0.015,0.957,0.029,SPEND
0.9922,REBGLO,0.056,0.845,0.099,SPEND
0.9438,REBGLO,0.032,0.87,0.098,SPEND
0.8621,REBGLO,0.038,0.869,0.093,SPEND
0.2263,REBGLO,0.06,0.874,0.066,SPEND
-0.1476,REBGLO,0.056,0.891,0.053,SPEND
0.9978,REBGLO,0.032,0.805,0.162,SPEND
0.9992,REBGLO,0.037,0.843,0.12,SPEND
0.9991,REBGLO,0.038,0.84,0.122,SPEND
0.9864,REBGLO,0.031,0.897,0.072,SPEND
0.9946,REBGLO,0.024,0.872,0.103,SPEND
0.6542,REBGLO,0.016,0.954,0.03,SPEND
0.9979,REBGLO,0.015,0.902,0.083,SPEND
0.997,REBGLO,0.004,0.827,0.168,SPEND
0.9022,REBGLO,0.0,0.867,0.133,SPEND
-0.0,REBGLO,0.066,0.848,0.086,SPEND
0.9937,REBGLO,0.039,0.874,0.087,SPEND
0.9995,REBGLO,0.075,0.812,0.113,SPEND
0.9906,REBGLO,0.0,0.837,0.163,SPEND
0.9994,REBGLO,0.027,0.76,0.213,SPEND
0.9939,REBGLO,0.039,0.873,0.088,SPEND
0.88,REBGLO,0.022,0.917,0.061,SPEND
0.6542,REBGLO,0.016,0.954,0.03,SPEND
0.9903,REBGLO,0.03,0.86,0.11,SPEND
0.903,REBGLO,0.02,0.887,0.093,SPEND
0.9959,REBGLO,0.022,0.85,0.128,SPEND
0.9979,REBGLO,0.023,0.86,0.117,SPEND
0.9887,REBGLO,0.062,0.837,0.101,SPEND
0.9975,REBGLO,0.026,0.868,0.106,SPEND
0.7003,REBGLO,0.047,0.848,0.105,SPEND
-0.3786,REBGLO,0.116,0.82,0.064,SPEND
0.0,REBGLO,0.0,1.0,0.0,SPEND
-0.0772,REBGLO,0.048,0.895,0.057,SPEND
0.9565,REBGLO,0.051,0.751,0.197,SPEND
0.9638,REBGLO,0.017,0.901,0.082,SPEND
0.9638,REBGLO,0.017,0.901,0.082,SPEND
0.9996,REBGLO,0.018,0.769,0.213,SPEND
0.9951,REBGLO,0.014,0.872,0.114,SPEND
0.8176,REBGLO,0.091,0.674,0.235,SPEND
0.9941,REBGLO,0.032,0.833,0.136,SPEND
1.0,REBGLO,0.027,0.826,0.147,SPEND
0.9922,REBGLO,0.004,0.869,0.127,SPEND
0.3716,REBGLO,0.025,0.945,0.03,SPEND
-0.9807,REBGLO,0.17,0.744,0.086,SPEND
0.9174,REBGLO,0.05,0.782,0.168,SPEND
0.983,REBGLO,0.059,0.846,0.095,SPEND
0.9888,REBGLO,0.018,0.855,0.127,SPEND
0.9907,REBGLO,0.024,0.741,0.235,SPEND
0.9959,REBGLO,0.022,0.85,0.128,SPEND
0.9956,REBGLO,0.017,0.912,0.072,SPEND
0.9932,REBGLO,0.028,0.872,0.1,SPEND
0.6893,REBGLO,0.06,0.816,0.124,SPEND
