rank_cnc,Name,Ticker,market_cap,price,volume24,pct1h,pct24h,pct7d,country,platform,pre_ico_end,pre_ico_start,rating,status,type,End,Start,Duration,pre_Duration,compound,negative,neutral,positive,no_of_posts,Longevity,custom_index,custom_index_scaled,success
651, Cryptocean,CRON,"2,451,916",0.379011,"158,636",-1.23,-4.31,-41.52,Estonia,Ethereum,2018-07-15 00:00:00,2018-05-15 00:00:00,4.4,Closed,ICO,2018-12-25 00:00:00,2018-09-01 00:00:00,115 days 00:00:00.000000000,61 days 00:00:00.000000000,0.321625,0.019,0.06725,0.91375,4,326,123.55758599999999,0.00011033761214637192,0
657, HBZ coin,HBZ,"2,398,545",0.002450,"23,785",0.83,0.34,134.4,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2018-03-04 12:00:00,2018-01-26 12:00:00,37 days 00:00:00.000000000,0 days 00:00:00.000000000,0.39992300000000003,0.03092,0.8947299999999999,0.07435,100,622,1.5239,1.3608348649796616e-06,0
664, ATLANT,ATL,"2,351,397",0.043404,"1,149",-0.19,-22.05,0.69,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-11-01 03:00:00,2017-09-07 03:00:00,55 days 00:00:00.000000000,0 days 00:00:00.000000000,0.9774666670000001,0.015,0.8563333329999999,0.12866666699999998,3,745,32.33598,2.8876197956908565e-05,0
665, CryptalDash,CRD,"2,344,974",0.002345,0,-0.2,11.06,196.35,,,2017-09-28 03:00:00,2017-09-28 03:00:00,1.7,Closed,ICO,2017-08-25 12:00:00,2017-07-26 01:00:00,30 days 11:00:00.000000000,0 days 00:00:00.000000000,0.7862,0.0,0.997,0.003,1,813,1.9064849999999998,1.7024854510006512e-06,0
667, Abyss Token,ABYSS,"2,323,791",0.010192,"208,868",-1.67,-4.69,7.87,Malta,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2018-05-16 14:00:00,2018-04-18 14:00:00,28 days 00:00:00.000000000,0 days 00:00:00.000000000,0.525304,0.08517999999999999,0.03059,0.88425,100,549,5.595408,4.9967147196241156e-06,0
670, BitDice,CSNO,"2,310,234",0.033003,3,-0.54,-1.54,-5.01,Costa Rica,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-09-15 11:54:25,2017-08-15 11:54:20,31 days 00:00:05.000000000,0 days 00:00:00.000000000,0.41325,0.0315,0.84175,0.12675,4,792,26.138375999999997,2.3341702253924837e-05,0
672, Lunyr,LUN,"2,288,363",0.995870,"80,089",0.21,-2.99,-5.54,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2017-04-27 15:00:00,2017-03-29 19:00:00,28 days 20:00:00.000000000,0 days 00:00:00.000000000,-0.3144,0.034666667000000005,0.933333333,0.032,3,933,929.14671,0.0008297332923396253,0
676, MVL,MVL,"2,240,237",0.000293,"124,247",-2.02,-6.68,-9.87,Singapore,Ethereum,2018-05-11 21:00:00,2018-04-26 21:00:00,4.8,Closed,ICO,2018-05-24 21:00:00,2018-05-15 21:00:00,9 days 00:00:00.000000000,15 days 00:00:00.000000000,0.712914286,0.041142857000000005,0.8558571429999999,0.10314285699999999,7,541,0.15851300000000001,1.4153649025132352e-07,0
680, Remme,REM,"2,185,999",0.003316,"116,639",3.22,3.11,5.44,,Ethereum,2017-12-25 15:00:00,2017-12-04 15:00:00,4.4,Trading,ICO,2018-02-14 20:00:00,2018-02-13 20:00:00,1 days 00:00:00.000000000,21 days 00:00:00.000000000,0.5762,0.017571429,0.947857143,0.034571429,7,640,2.1222399999999997,1.8951558959657142e-06,0
683, HashBX,HBX,"2,169,025",0.004151,344,-1.5,8.69,-15.71,Estonia,Ethereum,2018-10-01 00:00:00,2018-04-01 00:00:00,4.6,Closed,ICO,2018-12-10 00:00:00,2018-11-10 00:00:00,30 days 00:00:00.000000000,183 days 00:00:00.000000000,-0.28555,0.006999999999999999,0.0115,0.981,2,341,1.415491,1.2640250099671821e-06,0
684, Brickblock,BBK,"2,157,088",0.028711,"20,170",-0.23,-3.56,-17.73,Germany,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2018-05-16 13:00:00,2018-05-09 13:00:00,7 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.051870000000000006,0.0125,0.0149,0.9725,10,549,15.762339,1.4075842061744085e-05,0
690, Primas,PST,"2,094,976",0.039758,"116,303",-0.74,-2.23,-12.35,,,2017-09-28 03:00:00,2017-09-28 03:00:00,1.1,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.552179,0.04944,0.84175,0.10875,100,779,30.971482000000005,2.7657693464248203e-05,0
697, Insights Network,INSTAR,"2,028,814",0.013982,"1,122",-0.18,6.05,-2.62,Cayman Islands,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.0,Trading,ICO,2018-02-14 23:00:00,2018-01-28 00:00:00,17 days 23:00:00.000000000,0 days 00:00:00.000000000,0.6174850000000001,0.0931,0.03792,0.8690100000000001,100,640,8.94848,7.991027130645385e-06,0
699, Own,CHX,"2,019,637",0.020253,"344,659",-0.32,-0.87,-15.05,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.4,Closed,ICO,2017-10-29 12:00:00,2017-08-25 12:00:00,65 days 00:00:00.000000000,0 days 00:00:00.000000000,0.9994,0.024,0.87,0.106,1,748,15.149244000000001,1.3528344731643484e-05,0
707, Smartlands,SLT,"1,956,508",0.383562,0,-1.0,-1.51,-8.06,,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,0.0,0,779,298.794798,0.0002668254414457027,0
709, Maecenas,ART,"1,951,785",0.033442,169,-0.26,25.5,22.22,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-10-07 23:59:59,2017-09-05 00:00:00,32 days 23:59:59.000000000,0 days 00:00:00.000000000,0.533544565,0.10459782599999999,0.048445652,0.8469239129999999,92,770,25.75034,2.2995183893829068e-05,0
710, MultiVAC,MTV,"1,945,016",0.000796,"174,648",-0.33,0.22,6.15,Belarus,Ethereum,2018-03-31 00:00:00,2018-03-01 00:00:00,4.3,Closed,ICO,2018-06-25 00:00:00,2018-04-16 00:00:00,70 days 00:00:00.000000000,30 days 00:00:00.000000000,0.0,0.0,0.0,0.0,0,509,0.4051640000000001,3.6179723934672247e-07,0
714, CPChain,CPC,"1,916,748",0.005087,"223,693",-0.92,-4.25,-4.56,United Kingdom,Ethereum,2018-04-30 00:00:00,2018-04-10 00:00:00,5.0,Closed,ICO,2018-07-31 00:00:00,2018-05-01 00:00:00,91 days 00:00:00.000000000,20 days 00:00:00.000000000,0.501907,0.07946,0.034260000000000006,0.88633,100,473,2.406151,2.1486900374710147e-06,0
715, MARK.SPACE,MRK,"1,914,888",0.002474,"30,848",46.56,3.08,47.05,Singapore,Ethereum,2017-12-28 00:00:00,2017-11-01 00:00:00,4.8,Trading,ICO,2018-02-28 12:00:00,2018-01-23 12:00:00,36 days 00:00:00.000000000,57 days 00:00:00.000000000,0.210953521,0.05843662,0.850380282,0.091183099,71,626,1.5487240000000002,1.3830028384950508e-06,0
721, indaHash,IDH,"1,900,875",0.004753,428,-0.19,-1.38,-26.48,Poland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-12-20 15:00:00,2017-11-29 15:00:00,21 days 00:00:00.000000000,0 days 00:00:00.000000000,0.12925,0.01,0.977,0.0125,2,696,3.308088,2.9541249201873095e-06,0
722, ParkinGo,GOT,"1,872,228",0.116452,252,-0.13,-8.8,-28.97,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Closed,ICO,2018-06-25 00:00:00,2018-06-11 00:00:00,14 days 00:00:00.000000000,0 days 00:00:00.000000000,0.471397,0.05956,0.82675,0.11367000000000001,100,509,59.27406800000001,5.293206410818213e-05,0
724, Unibright,UBT,"1,866,124",0.013370,"99,278",-0.38,2.75,5.86,Germany,Ethereum,2018-04-08 18:00:00,2018-04-03 13:00:00,4.4,Trading,ICO,2018-05-20 13:00:00,2018-04-20 13:00:00,30 days 00:00:00.000000000,5 days 05:00:00.000000000,0.0,0.0,0.0,0.0,0,545,7.28665,6.507003466969963e-06,0
726, BANKEX,BKX,"1,849,922",0.008159,"249,069",-4.24,5.94,31.39,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-12-28 15:00:00,2017-11-28 03:00:00,30 days 12:00:00.000000000,0 days 00:00:00.000000000,0.49565,0.005,0.8785,0.11625,4,688,5.613392,5.012774534146383e-06,0
727, Apex,CPX,"1,848,845",0.003914,"134,354",-3.67,-6.31,-4.52,United States of America,Ethereum,2018-10-31 00:00:00,2018-07-23 00:00:00,4.8,Closed,ICO,2018-11-30 00:00:00,2018-11-01 00:00:00,29 days 00:00:00.000000000,100 days 00:00:00.000000000,0.062768571,0.075114286,0.8241714290000001,0.100714286,35,351,1.3738139999999999,1.226807211377073e-06,0
730, DaTa eXchange,DTX,"1,815,296",0.023586,"8,395",-0.77,-0.88,-2.22,Belgium,Ethereum,2018-04-25 15:00:00,2018-03-19 15:00:00,4.6,Closed,ICO,2018-06-30 15:00:00,2018-04-26 15:00:00,65 days 00:00:00.000000000,37 days 00:00:00.000000000,0.42006499999999997,0.03505,0.90115,0.0638,20,504,11.887344,1.0615449436370885e-05,0
732, Gene Source C...,GENE,"1,808,764",0.004820,"30,200",8.39,-18.28,-25.38,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Closed,ICO,2018-03-19 00:00:00,2018-01-15 10:00:00,62 days 14:00:00.000000000,0 days 00:00:00.000000000,0.2604,0.09018181800000001,0.056454545,0.8536363640000001,11,607,2.92574,2.6126859765173965e-06,0
736, Cryptopay,CPAY,"1,774,974",0.025966,"1,397",-0.13,0.21,28.97,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-10-30 12:00:00,2017-10-02 12:00:00,28 days 00:00:00.000000000,0 days 00:00:00.000000000,0.736066667,0.026666667,0.8956666670000001,0.07766666700000001,3,747,19.396602,1.732125963876462e-05,0
737, Business Cred...,BCS,"1,774,146",1.24,"331,466",-0.4,0.48,7.05,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-01-31 12:00:00,2017-12-18 12:00:00,44 days 00:00:00.000000000,0 days 00:00:00.000000000,0.59944,0.109,0.0366,0.8544,5,654,810.96,0.0007241918865568771,0
738, Color Platform,CLR,"1,767,014",0.012879,"232,964",0.12,-13.15,-38.12,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-10-22 00:00:00,2018-09-19 00:00:00,33 days 00:00:00.000000000,0 days 00:00:00.000000000,0.8239799999999999,0.1127,0.03258,0.8547299999999999,100,390,5.02281,4.485381441386739e-06,0
739, Lendingblock,LND,"1,748,859",0.002260,"142,482",-0.56,-10.75,-33.66,United Kingdom,Ethereum,2018-04-14 15:00:00,2018-04-07 15:00:00,4.6,Trading,ICO,2018-04-18 11:00:00,2018-04-15 15:00:00,2 days 20:00:00.000000000,7 days 00:00:00.000000000,1.0,0.026000000000000002,0.8245,0.1495,2,577,1.30402,1.1644807714990096e-06,0
743, Ink,INK,"1,723,144",0.003714,"5,462",-3.06,-18.88,-9.91,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Closed,ICO,2017-12-28 23:00:00,2017-10-28 00:00:00,61 days 23:00:00.000000000,0 days 00:00:00.000000000,0.92889,0.0867,0.0369,0.8765,10,688,2.5552319999999997,2.2818202203443502e-06,0
746, Bismuth,BIS,"1,685,868",0.122707,"1,482",3.09,-10.31,-2.64,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Closed,ICO,2018-05-10 00:00:00,2018-01-22 00:00:00,108 days 00:00:00.000000000,0 days 00:00:00.000000000,0.27586969699999997,0.063636364,0.039030302999999995,0.89730303,33,555,68.102385,6.08158015171999e-05,0
757, DEEX,DEEX,"1,620,079",0.028659,"8,305",-0.08,-2.65,-36.75,Russia,Bitshares,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-02-28 00:00:00,2018-01-10 00:00:00,49 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.4491,0.019,0.973888889,0.0068888890000000005,9,626,17.940534,1.6020982614086675e-05,0
760, Insureum,ISR,"1,606,189",0.007504,"147,999",-0.07,-7.67,5.38,South Korea,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-05-27 00:00:00,2017-09-28 03:00:00,240 days 21:00:00.000000000,0 days 00:00:00.000000000,-0.9652,0.0,0.03,0.97,1,538,4.037152000000001,3.605183228398053e-06,0
761, Primalbase Token,PBT,"1,605,233","1,284.19","4,471",-0.2,2.03,-25.75,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Trading,ICO,2017-06-27 15:00:00,2017-06-26 03:00:00,1 days 12:00:00.000000000,0 days 00:00:00.000000000,0.3612,0.006999999999999999,0.977,0.016,1,872,1119813.68,1.0,1
762, 0Chain,ZCN,"1,591,749",0.039678,"2,746",-4.3,-7.03,-19.37,Virgin Islands (British),Ethereum,2018-10-15 00:00:00,2018-04-02 00:00:00,5.0,Closed,ICO,2018-12-22 00:00:00,2018-12-01 00:00:00,21 days 00:00:00.000000000,196 days 00:00:00.000000000,0.0,0.0,0.0,0.0,0,329,13.054062,1.1657335261537155e-05,0
763, NAGA,NGC,"1,589,685",0.022091,551,-0.16,-0.73,-0.77,Germany,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-12-15 23:59:59,2017-12-01 00:00:00,14 days 23:59:59.000000000,0 days 00:00:00.000000000,0.7207399999999999,0.03321,0.87024,0.09652999999999999,100,701,15.485790999999999,1.3828883121213397e-05,0
764, 1SG,1SG,"1,587,565",0.724566,"6,590,944",-0.12,0.42,0.35,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.06796666700000001,0.015333333000000001,0.018666666999999998,0.966,3,779,564.4369140000001,0.0005040453653926838,0
766, 3DCoin,3DC,"1,573,224",0.022925,"1,321",1.16,8.16,-21.45,United Arab Emirates,Own Blockchain,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2017-11-30 00:00:00,2017-11-01 00:00:00,29 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.5719,0.005,0.019,0.976,1,716,16.4143,1.4658046951409992e-05,0
768, DreamTeam Token,DREAM,"1,568,026",0.043378,"2,009",-6.13,-5.76,-24.34,Ukraine,Ethereum,2018-04-19 17:00:00,2018-04-12 17:00:00,5.0,Closed,ICO,2018-05-19 17:00:00,2018-04-19 17:00:00,30 days 00:00:00.000000000,7 days 00:00:00.000000000,0.711667,0.051039999999999995,0.8245100000000001,0.12442,100,546,23.684388,2.1150276980355626e-05,0
770, Merculet,MVP,"1,557,658",0.000651,"142,158",0.8,-1.53,-4.63,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-05-04 13:02:00,2018-05-04 13:00:00,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0.834936,0.02876,0.86782,0.10338,100,561,0.365211,3.261189825847045e-07,0
773, GMB,GMB,"1,539,608",0.002976,"15,063",-4.74,-28.84,126.26,Malta,Ethereum,2018-07-31 17:00:00,2018-07-04 17:00:00,4.1,Closed,ICO,2018-08-31 17:00:00,2018-08-01 17:00:00,30 days 00:00:00.000000000,27 days 00:00:00.000000000,0.6044,0.0185,0.0,0.9815,2,442,1.315392,1.1746360323279252e-06,0
775, Kryll,KRL,"1,519,619",0.060759,"4,863",-0.16,-3.55,-4.06,France,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2018-04-20 12:00:00,2018-02-07 11:00:00,72 days 01:00:00.000000000,0 days 00:00:00.000000000,0.174466667,0.013999999999999999,0.9690000000000001,0.017,3,575,34.936425,3.119841016639235e-05,0
776, MobileGo,MGO,"1,517,679",0.015177,"911,991",0.03,-4.62,-2.35,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-05-24 16:00:00,2017-04-25 16:00:00,29 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.62885,0.026000000000000002,0.9605,0.013000000000000001,2,906,13.750361999999999,1.2279135130968563e-05,0
780, DECENT,DCT,"1,488,509",0.029012,198,-0.21,-5.15,-0.89,Switzerland,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Trading,ICO,2016-11-06 00:00:00,2016-09-11 00:00:00,56 days 00:00:00.000000000,0 days 00:00:00.000000000,0.564376404,0.061348315,0.8229213479999999,0.11568539300000001,89,1105,32.05826,2.86281924136966e-05,0
781, Covesting,COV,"1,488,334",0.082685,627,-0.01,-2.22,-6.83,Gibraltar,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2018-01-15 13:00:00,2017-11-24 13:00:00,52 days 00:00:00.000000000,0 days 00:00:00.000000000,0.131625,0.02225,0.95375,0.024,4,670,55.39895,4.9471561643107735e-05,0
784, CashBet Coin,CBC,"1,476,401",0.009115,"10,508",-0.13,-1.18,-4.62,,Ethereum,2018-01-22 00:00:00,2017-12-15 00:00:00,3.7,Closed,ICO,2018-04-30 00:00:00,2018-01-22 00:00:00,98 days 00:00:00.000000000,38 days 00:00:00.000000000,0.203209804,0.026784314,0.934764706,0.038392157,51,565,5.149975,4.598940511322464e-06,0
785, ALIS,ALIS,"1,469,909",0.037316,0,0.0,0.0,14.08,Japan,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2017-09-29 12:00:00,2017-09-01 02:00:00,28 days 10:00:00.000000000,0 days 00:00:00.000000000,0.430696,0.0714,0.04216,0.88656,25,778,29.031848000000004,2.592558924488195e-05,0
794, LikeCoin,LIKE,"1,398,445",0.002953,70,-0.09,1.32,-8.73,Thailand,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.647041,0.04256,0.84583,0.11155999999999999,100,779,2.300387,2.054242182537016e-06,0
801, HashCoin,HSC,"1,373,986",0.000107,"1,611",-0.1,-4.2,-4.74,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Closed,ICO,2019-04-15 00:00:00,2019-01-15 00:00:00,90 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.0664,0.0135,0.017,0.9695,2,215,0.023005,2.0527073754251505e-08,0
802, Colu Local Ne...,CLN,"1,372,955",0.014780,0,0.0,0.0,-14.34,Gibraltar,Ethereum,2018-01-17 00:00:00,2017-11-02 00:00:00,4.4,Closed,ICO,2018-02-18 00:00:00,2018-02-14 00:00:00,4 days 00:00:00.000000000,76 days 00:00:00.000000000,0.42809200000000003,0.04417,0.86326,0.09255,100,636,9.400079999999999,8.394308505103555e-06,0
803, Ubex,UBEX,"1,371,040",0.000441,"1,554,634",-0.47,-3.29,-3.74,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-09-30 14:00:00,2018-05-21 14:00:00,132 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.0772,0.006999999999999999,0.988,0.006,1,412,0.18169200000000002,1.622354693889806e-07,0
807, ELA Coin,ELAC,"1,348,751",0.007361,"199,631",-0.99,10.44,-3.85,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Closed,ICO,2018-09-30 00:00:00,2018-08-06 00:00:00,55 days 00:00:00.000000000,0 days 00:00:00.000000000,0.549458,0.08134,0.03545,0.8832200000000001,100,412,3.032732,2.7082304424519156e-06,0
810, Coinsuper Eco...,CEN,"1,330,164",0.003492,"35,817",-2.87,17.61,44.38,Azerbaijan,Ethereum,2018-07-10 00:00:00,2018-05-10 00:00:00,4.3,Closed,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,61 days 00:00:00.000000000,0.5766,0.013999999999999999,0.005,0.981,1,779,2.720268,2.4291983091731336e-06,0
812, KickToken,KICK,"1,321,367",0.000236,"34,922",-5.82,2.76,-10.06,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-09-16 21:00:00,2017-08-29 16:00:00,18 days 05:00:00.000000000,0 days 00:00:00.000000000,0.631373494,0.048168675,0.8470963859999999,0.10474698800000001,83,791,0.18667599999999998,1.666862098015127e-07,0
814, Safe Haven,SHA,"1,317,953",0.000438,"9,898",-0.2,2.99,-5.21,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-07-30 00:00:00,2018-06-30 00:00:00,30 days 00:00:00.000000000,0 days 00:00:00.000000000,0.585208772,0.054035087999999995,0.845403509,0.100508772,57,474,0.20761200000000002,1.8538217715239017e-07,0
815, Grid+,GRID,"1,316,477",0.033552,0,0.0,0.0,-3.25,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-11-13 12:00:00,2017-10-30 12:00:00,14 days 00:00:00.000000000,0 days 00:00:00.000000000,0.399916667,0.10229166699999999,0.053416667,0.844208333,48,733,24.593615999999997,2.1962222767636078e-05,0
817, BOOM,BOOM,"1,307,087",0.001707,"27,464",0.32,-1.7,-5.89,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,1.3,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.48276899999999995,0.09684,0.05566,0.8474799999999999,100,779,1.329753,1.187460487196379e-06,0
818, Mindexcoin,MIC,"1,306,157",0.001911,"265,891",-0.2,-3.83,37.62,Netherlands,Ethereum,2018-11-30 16:00:00,2018-11-21 16:00:00,4.6,Closed,ICO,2018-12-15 16:00:00,2018-12-01 16:00:00,14 days 00:00:00.000000000,9 days 00:00:00.000000000,-0.514595652,0.06026087,0.891826087,0.047913042999999995,23,336,0.642096,5.733788660365434e-07,0
821, Happycoin,HPC,"1,294,377",0.055538,3,-0.14,-1.21,-14.55,,,2017-09-28 03:00:00,2017-09-28 03:00:00,1.9,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.528088889,0.065555556,0.022444443999999997,0.9117777779999999,9,779,43.264102,3.863507320138724e-05,0
823, Bitcoin Confi...,BC,"1,279,470",0.000174,52,-0.2,-34.19,-6.05,Singapore,Ethereum,2018-07-15 23:59:00,2018-06-30 12:00:00,5.0,Closed,ICO,2018-10-31 23:59:00,2018-08-06 00:00:00,86 days 23:59:00.000000000,15 days 11:59:00.000000000,0.746697183,0.025394366,0.892535211,0.08204225400000001,71,381,0.066294,5.9184397533967466e-08,0
825, Medicalchain,MTN,"1,272,113",0.004121,"40,303",0.71,0.09,0.11,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2018-02-01 00:00:00,2018-02-01 00:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.002,0.0495,0.868,0.0825,2,653,2.691013,2.403073427397727e-06,0
834, COTI,COTI,"1,224,336",0.008369,"13,863,965",1.13,3.5,5.8,Gibraltar,DAG,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2019-06-14 00:00:00,2019-06-04 00:00:00,10 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.6486,0.026000000000000002,0.9620000000000001,0.011000000000000001,1,155,1.2971949999999999,1.1583860075913988e-06,0
838, DAEX,DAX,"1,194,940",0.003369,"397,180",4.73,5.32,5.16,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2018-09-15 00:00:00,2018-09-09 00:00:00,6 days 00:00:00.000000000,0 days 00:00:00.000000000,0.17251,0.0659,0.0423,0.8917,10,427,1.438563,1.284628437494859e-06,0
841, CEEK VR,CEEK,"1,188,554",0.002360,"3,236",-0.14,1.2,1.62,Virgin Islands (British),Ethereum,2018-04-15 00:00:00,2018-03-26 00:00:00,3.7,Trading,ICO,2018-05-28 00:00:00,2018-04-19 00:00:00,39 days 00:00:00.000000000,20 days 00:00:00.000000000,-0.2263,0.016,0.973,0.011000000000000001,1,537,1.26732,1.1317074622815278e-06,0
843, EncrypGen,DNA,"1,181,512",0.017627,"1,560",-0.13,15.58,13.3,United States of America,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2017-07-18 00:00:00,2017-06-01 00:00:00,47 days 00:00:00.000000000,0 days 00:00:00.000000000,0.580780952,0.09761904800000001,0.041428571000000004,0.8609523809999999,21,851,15.000577000000002,1.3395584253130259e-05,0
844, Chronobank,TIME,"1,179,016",1.66,"28,794",0.52,2.89,-5.24,Australia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2017-02-15 12:00:00,2016-12-15 12:00:00,62 days 00:00:00.000000000,0 days 00:00:00.000000000,0.49553,0.04247,0.85557,0.10195,100,1004,1666.6399999999999,0.0014883190045736328,0
847, Enecuum,ENQ,"1,156,689",0.027963,"3,619",0.13,-8.04,7.73,Hong Kong,Ethereum,2018-12-31 00:00:00,2018-07-22 00:00:00,4.4,Closed,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,162 days 00:00:00.000000000,0.254,0.051,0.0135,0.9359999999999999,2,779,21.783177,1.9452484719029247e-05,0
848, CoinPoker,CHP,"1,155,034",0.003892,"1,724",-1.24,-1.63,-4.29,,Ethereum,2017-12-01 00:00:00,2017-11-16 00:00:00,4.4,Trading,ICO,2018-01-26 00:00:00,2018-01-19 00:00:00,7 days 00:00:00.000000000,15 days 00:00:00.000000000,0.885,0.048,0.025,0.927,1,659,2.564828,2.290389503048736e-06,0
850, BonusCloud,BXC,"1,154,256",0.000423,"3,888",-1.25,-2.72,-10.15,Estonia,Ethereum,2019-01-10 00:00:00,2018-12-15 00:00:00,4.6,Closed,ICO,2019-04-08 00:00:00,2019-02-08 00:00:00,59 days 00:00:00.000000000,26 days 00:00:00.000000000,0.127433333,0.015,0.013000000000000001,0.972,3,222,0.093906,8.384207094304406e-08,0
