FIPS,year,population,poverty-rate,median-household-income,median-property-value,evictions,eviction-rate,Urban,LATracts_half,LATracts1,LATracts10,LATracts20,Pct_in_100yr,Zip,Rating,Socioeconomic,Housing - Disability,Minority Status - Language,Housing - Transportation,SVI INDEX
48201333700,2016.0,3063.0,21.73,43094.0,101100.0,5.0,1.69,1.0,1.0,1.0,0.0,0.0,0.0,,,0.7548,0.232,0.9078,0.2756,0.5879
48201333800,2016.0,9990.0,18.38,50727.0,106900.0,22.0,2.0,1.0,1.0,1.0,0.0,0.0,0.171998624,77075.0,6.5,0.6737,0.2556,0.9114,0.7334,0.6942
48201333901,2016.0,9382.0,9.26,65581.0,134600.0,4.0,1.9,1.0,1.0,0.0,0.0,0.0,0.0,,,0.3754,0.2165,0.8333,0.3437,0.4209
48201333902,2016.0,9084.0,15.93,49581.0,107800.0,47.0,2.73,1.0,1.0,0.0,0.0,0.0,0.008185986,,,0.6223,0.3368,0.8276,0.309,0.5495
48201334001,2016.0,3114.0,9.24,37399.0,77900.0,59.0,7.07,1.0,1.0,0.0,0.0,0.0,0.0,77089.0,8.0,0.6154,0.7452,0.7968,0.8643,0.7937
48201334002,2016.0,2473.0,3.39,55754.0,83800.0,19.0,1.73,1.0,0.0,0.0,0.0,0.0,0.0,,,0.2762,0.0261,0.4587,0.3026,0.1708
48201334003,2016.0,6954.0,10.12,54962.0,99700.0,24.0,2.5,1.0,1.0,0.0,0.0,0.0,0.010169492,77075.0,6.0,0.54,0.0914,0.753,0.3009,0.4067
48201334100,2016.0,11662.0,17.87,47873.0,90100.0,31.0,0.97,1.0,1.0,1.0,0.0,0.0,0.057705678,77045.0,4.0,0.5903,0.4662,0.7476,0.7933,0.69
48201340100,2016.0,6153.0,15.59,43294.0,138200.0,23.0,1.43,1.0,1.0,1.0,0.0,0.0,0.21320038,,,0.3342,0.4738,0.6162,0.2326,0.3633
48201340201,2016.0,1663.0,0.0,97241.0,186600.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.15162037,,,0.0366,0.2575,0.3389,0.3838,0.1787
48201340202,2016.0,4955.0,0.4,148224.0,236100.0,2.0,3.17,1.0,1.0,1.0,0.0,0.0,0.12633833,,,0.2124,0.0724,0.5142,0.1361,0.1453
48201340203,2016.0,4791.0,4.41,95063.0,287200.0,3.0,0.73,1.0,1.0,1.0,0.0,0.0,0.3556085920000001,77059.0,9.0,0.0786,0.0469,0.199,0.0944,0.0328
48201340301,2016.0,4161.0,1.0,182750.0,421200.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.08466342800000001,,,0.0257,0.105,0.2962,0.0178,0.0138
48201340302,2016.0,7208.0,2.54,108875.0,193400.0,3.0,1.54,1.0,1.0,1.0,0.0,0.0,0.016485726000000003,77059.0,6.0,0.1677,0.2769,0.133,0.0,0.0259
48201340400,2016.0,1431.0,1.53,140893.0,285100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77062.0,7.0,0.0357,0.2259,0.0865,0.0,0.006
48201340500,2016.0,6992.0,9.41,46342.0,136200.0,99.0,6.3,1.0,1.0,0.0,0.0,0.0,0.0,77062.0,6.0,0.6002,0.1374,0.5379,0.5131,0.4651
48201340600,2016.0,2534.0,2.13,99535.0,160700.0,3.0,5.66,1.0,1.0,0.0,0.0,0.0,0.027327935,,,0.2008,0.2437,0.12,0.0036,0.0299
48201340700,2016.0,7881.0,12.49,66745.0,136200.0,1.0,0.12,1.0,1.0,0.0,0.0,0.0,0.0,77062.0,5.0,0.5106,0.5769,0.5178,0.1581,0.4036
48201340800,2016.0,5868.0,4.51,101574.0,177100.0,1.0,0.38,1.0,1.0,0.0,0.0,0.0,0.037414966,77062.0,7.0,0.1441,0.1749,0.2798,0.0234,0.0457
48201340900,2016.0,4848.0,8.47,44704.0,123900.0,29.0,1.75,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4989,0.1853,0.5612,0.3349,0.3843
48201341000,2016.0,6632.0,4.82,51681.0,121100.0,25.0,0.92,1.0,1.0,0.0,0.0,0.0,0.0,,,0.24,0.3583,0.4746,0.4283,0.3255
48201341100,2016.0,3782.0,14.54,43419.0,133900.0,35.0,2.23,1.0,1.0,1.0,0.0,0.0,0.0,,,0.3934,0.1617,0.6661,0.8605,0.5432
48201341201,2016.0,4340.0,16.41,55988.0,153900.0,22.0,1.29,1.0,1.0,1.0,0.0,0.0,0.443089431,,,0.6559,0.3566,0.39,0.7563,0.596
48201341202,2016.0,4963.0,7.6,65000.0,200700.0,26.0,2.25,1.0,1.0,0.0,0.0,0.0,0.679251941,,,0.3253,0.4451,0.2958,0.4538,0.3509
48201341301,2016.0,5051.0,14.48,41721.0,133800.0,28.0,1.57,1.0,1.0,1.0,0.0,0.0,0.0,,,0.5682,0.1196,0.499,0.6623,0.4787
48201341302,2016.0,3137.0,16.85,48117.0,142600.0,13.0,0.93,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4124,0.0991,0.6829,0.5485,0.4188
48201341400,2016.0,5370.0,3.26,105114.0,212700.0,4.0,2.12,1.0,1.0,1.0,0.0,0.0,0.365158371,,,0.0543,0.3748,0.154,0.3926,0.1774
48201341501,2016.0,6788.0,3.35,92500.0,211400.0,23.0,1.84,1.0,1.0,1.0,0.0,0.0,0.20877614,,,0.1132,0.0703,0.0239,0.3328,0.086
48201341502,2016.0,4454.0,11.86,75938.0,220600.0,24.0,2.33,1.0,1.0,0.0,0.0,0.0,0.560942456,,,0.2012,0.0776,0.1825,0.1163,0.0795
48201341600,2016.0,5938.0,5.58,75990.0,151400.0,10.0,2.2,1.0,1.0,1.0,0.0,0.0,0.605202044,,,0.3399,0.461,0.1967,0.3247,0.2992
48201341700,2016.0,2660.0,2.8,64122.0,124000.0,7.0,2.03,1.0,1.0,1.0,0.0,0.0,1.0,,,0.211,0.4978,0.1787,0.6064,0.3263
48201341800,2016.0,1770.0,7.66,74297.0,173800.0,16.0,8.25,1.0,1.0,1.0,0.0,0.0,0.947688565,,,0.3873,0.5992,0.1892,0.5024,0.406
48201342001,2016.0,6820.0,1.01,102552.0,183700.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.058747856,,,0.0215,0.2196,0.1395,0.023,0.0173
48201342002,2016.0,3549.0,5.76,80269.0,172700.0,1.0,0.28,1.0,1.0,0.0,0.0,0.0,0.404912837,,,0.127,0.0983,0.4116,0.2168,0.1393
48201342100,2016.0,3988.0,11.82,69563.0,122900.0,8.0,2.83,1.0,1.0,0.0,0.0,0.0,0.216633132,,,0.3863,0.3319,0.5444,0.2073,0.3271
48201342200,2016.0,3687.0,10.32,54401.0,90600.0,10.0,1.08,1.0,1.0,1.0,0.0,0.0,0.169685415,,,0.5108,0.7373,0.6491,0.9069,0.7322
48201342300,2016.0,7486.0,8.83,51292.0,95200.0,20.0,1.82,1.0,1.0,0.0,0.0,0.0,0.016283925,,,0.7161,0.4457,0.6617,0.672,0.6791
48201342400,2016.0,3610.0,10.02,58135.0,100100.0,9.0,1.65,1.0,1.0,1.0,0.0,0.0,0.187134503,,,0.4205,0.384,0.5283,0.5243,0.4628
48201342500,2016.0,6016.0,1.57,74579.0,136800.0,9.0,1.12,1.0,1.0,1.0,0.0,0.0,0.125298329,,,0.2833,0.6823,0.0897,0.4479,0.3244
48201342700,2016.0,5062.0,8.35,67522.0,133900.0,6.0,0.98,1.0,1.0,1.0,0.0,0.0,0.014910026000000003,,,0.3704,0.7469,0.1108,0.3153,0.3436
48201342800,2016.0,8797.0,3.01,113545.0,176700.0,2.0,1.32,1.0,1.0,1.0,0.0,0.0,0.029319372000000007,,,0.1015,0.1299,0.2185,0.0092,0.0167
48201342900,2016.0,6015.0,8.99,73298.0,123000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4926,0.6718,0.1648,0.7329,0.5301
48201343000,2016.0,8084.0,8.93,62083.0,131500.0,9.0,0.66,1.0,1.0,0.0,0.0,0.0,0.101159115,,,0.5367,0.4079,0.4606,0.5855,0.5179
48201343100,2016.0,4605.0,8.95,74872.0,114400.0,5.0,1.08,1.0,1.0,0.0,0.0,0.0,0.104441777,,,0.1667,0.5913,0.1879,0.1075,0.1666
48201343200,2016.0,5175.0,2.4,93631.0,141600.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.018393624,,,0.2969,0.1809,0.447,0.0142,0.0973
48201343301,2016.0,4581.0,5.35,76198.0,115900.0,2.0,0.83,1.0,1.0,1.0,0.0,0.0,0.0,,,0.2824,0.3265,0.3494,0.0821,0.1798
48201343302,2016.0,5182.0,5.6,90102.0,138800.0,3.0,0.89,1.0,1.0,1.0,0.0,0.0,0.0,,,0.1558,0.142,0.2901,0.3435,0.1783
48201343600,2016.0,3384.0,8.01,49417.0,109300.0,9.0,1.7,1.0,1.0,1.0,0.0,0.0,0.170406732,,,0.5661,0.6973,0.398,0.6258,0.5875
48201343700,2016.0,3252.0,17.48,46140.0,79700.0,9.0,2.16,1.0,1.0,1.0,0.0,0.0,0.12562396,,,0.6925,0.8827,0.4979,0.5937,0.7008
48201350100,2016.0,17030.0,3.5,86344.0,193500.0,18.0,2.75,1.0,1.0,1.0,0.0,0.0,0.095356037,77089.0,8.0,0.2728,0.2416,0.6607,0.2261,0.2912
48201350200,2016.0,9130.0,2.99,66409.0,111500.0,34.0,6.81,1.0,1.0,1.0,0.0,0.0,0.336597751,77089.0,6.0,0.4435,0.2617,0.7093,0.3635,0.4372
48201350300,2016.0,6612.0,3.31,76694.0,133800.0,8.0,3.62,1.0,1.0,1.0,0.0,0.0,0.0,,,0.3184,0.165,0.6339,0.0125,0.1344
48201350400,2016.0,6304.0,15.01,51722.0,111400.0,32.0,3.85,1.0,0.0,0.0,0.0,0.0,0.694681861,,,0.6405,0.6923,0.8136,0.6732,0.7284
48201350500,2016.0,7975.0,15.22,51680.0,93000.0,62.0,7.05,1.0,1.0,1.0,0.0,0.0,0.7161590529999999,77089.0,3.0,0.7126,0.5961,0.7585,0.721,0.7451
48201350601,2016.0,4702.0,1.02,85531.0,140400.0,11.0,1.8,1.0,1.0,1.0,0.0,0.0,0.0,,,0.1491,0.1136,0.2627,0.237,0.1328
48201350602,2016.0,9112.0,1.69,93750.0,160100.0,11.0,1.4,1.0,1.0,1.0,0.0,0.0,0.0,,,0.1544,0.1406,0.3972,0.0802,0.0988
48201350700,2016.0,2370.0,2.4,77206.0,133300.0,3.0,2.54,1.0,1.0,1.0,0.0,0.0,0.131242741,,,0.197,0.8245,0.1424,0.0451,0.1637
48201350801,2016.0,4960.0,9.33,61951.0,117600.0,34.0,3.6,1.0,1.0,1.0,0.0,0.0,0.096774194,,,0.4692,0.3154,0.443,0.2595,0.3516
48201350802,2016.0,7883.0,5.49,74294.0,271200.0,25.0,1.42,1.0,1.0,1.0,0.0,0.0,0.156901042,,,0.2989,0.2361,0.5934,0.161,0.2599
48201410100,2016.0,3912.0,18.81,54979.0,239400.0,30.0,1.65,1.0,1.0,0.0,0.0,0.0,0.0,77019.0,3.0,0.3838,0.0611,0.5004,0.2767,0.2486
48201410200,2016.0,5296.0,2.5,109122.0,351000.0,4.0,0.16,1.0,1.0,0.0,0.0,0.0,0.004517026,77019.0,9.0,0.0267,0.0098,0.2618,0.2303,0.0251
48201410300,2016.0,2496.0,5.52,76815.0,325200.0,7.0,0.68,1.0,0.0,0.0,0.0,0.0,0.0,,,0.076,0.0686,0.0708,0.5187,0.1228
48201410401,2016.0,4015.0,1.58,94025.0,426000.0,7.0,0.58,1.0,0.0,0.0,0.0,0.0,0.0,,,0.033,0.0356,0.0172,0.1533,0.0169
48201410402,2016.0,2815.0,3.25,98152.0,401000.0,4.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0622,0.0178,0.2442,0.3155,0.056
48201410500,2016.0,4385.0,1.62,91847.0,333300.0,8.0,0.49,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0961,0.0125,0.1485,0.6333,0.0992
48201410600,2016.0,3485.0,3.48,95861.0,193900.0,17.0,0.79,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0146,0.0056,0.119,0.5759,0.0488
48201410701,2016.0,4303.0,0.0,60560.0,345000.0,15.0,0.92,1.0,1.0,0.0,0.0,0.0,0.0,,,0.2179,0.0671,0.2773,0.84,0.304
48201410702,2016.0,2911.0,9.27,37103.0,352200.0,21.0,1.47,1.0,0.0,0.0,0.0,0.0,0.0,,,0.4564,0.0341,0.4315,0.8263,0.4084
48201410800,2016.0,3663.0,3.02,48611.0,434500.0,6.0,0.32,1.0,0.0,0.0,0.0,0.0,0.0,,,0.2127,0.0209,0.3396,0.2545,0.1052
48201410900,2016.0,2637.0,11.93,63854.0,412500.0,5.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,,,0.1692,0.0247,0.3626,0.1836,0.0818
48201411000,2016.0,4855.0,1.09,89085.0,425000.0,14.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,,,0.052000000000000005,0.0297,0.2137,0.7615,0.1618
48201411100,2016.0,3803.0,2.92,117937.0,1043700.0,2.0,0.34,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0976,0.2571,0.1864,0.1863,0.1209
48201411200,2016.0,1823.0,2.24,236875.0,2000001.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.272727273,,,0.0081,0.1418,0.1542,0.0691,0.0232
48201411300,2016.0,3659.0,8.89,77375.0,378000.0,21.0,1.08,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0658,0.0571,0.1569,0.223,0.0614
48201411400,2016.0,2805.0,0.0,188869.0,1115300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,77019.0,10.0,0.0035,0.1564,0.115,0.2988,0.0729
48201411501,2016.0,5764.0,0.0,96568.0,426400.0,18.0,0.53,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0616,0.0268,0.1808,0.2986,0.0543
48201411502,2016.0,3833.0,5.52,81919.0,250400.0,3.0,0.13,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0249,0.0172,0.2558,0.4134,0.0601
48201411600,2016.0,2422.0,0.0,141792.0,668800.0,3.0,0.82,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0412,0.1381,0.1345,0.0898,0.0392
48201411700,2016.0,2797.0,4.58,62398.0,95200.0,12.0,0.65,1.0,1.0,0.0,0.0,0.0,0.0,,,0.1038,0.0079,0.2243,0.1211,0.019
48201411800,2016.0,4590.0,3.57,70263.0,481800.0,10.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0629,0.0439,0.2826,0.3374,0.094
48201411900,2016.0,3558.0,0.0,111449.0,621900.0,4.0,0.33,1.0,1.0,0.0,0.0,0.0,0.0,77098.0,7.0,0.0432,0.0491,0.1175,0.3022,0.0597
48201412000,2016.0,3388.0,0.0,161500.0,840200.0,6.0,1.27,1.0,1.0,0.0,0.0,0.0,,,,0.0478,0.0945,0.0214,0.2441,0.0536
48201412100,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,,-999.0,0.0006,0.3274,-999.0,-999.0
48201412200,2016.0,5612.0,0.92,140745.0,626300.0,3.0,0.27,1.0,1.0,0.0,0.0,0.0,0.002385686,77030.0,9.0,0.0597,0.0694,0.2369,0.8056,0.2196
48201412300,2016.0,6977.0,2.06,195610.0,828900.0,1.0,0.39,1.0,1.0,0.0,0.0,0.0,0.17962675,,,0.0328,0.2027,0.0626,0.0697,0.0313
48201412400,2016.0,4484.0,0.6,208224.0,983500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.223797781,77005.0,10.0,0.0008,0.2439,0.071,0.0169,0.0061
48201412500,2016.0,1762.0,6.58,152292.0,1096600.0,1.0,0.32,1.0,0.0,0.0,0.0,0.0,0.556561086,,,0.0389,0.1322,0.3634,0.2713,0.1242
48201412600,2016.0,4049.0,1.55,214167.0,804200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002943341,,,0.0023,0.1498,0.0691,0.0367,0.0086
48201412700,2016.0,3274.0,3.55,114079.0,522800.0,1.0,0.26,1.0,1.0,0.0,0.0,0.0,0.581920904,,,0.0326,0.2083,0.156,0.5738,0.1777
48201412800,2016.0,5509.0,0.65,168375.0,687800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,0.0129,0.1519,0.2865,0.0662,0.0386
48201412900,2016.0,4574.0,1.78,53260.0,263300.0,5.0,0.31,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0923,0.1512,0.5712,0.4972,0.2522
48201413000,2016.0,3834.0,0.0,106554.0,574700.0,7.0,0.8,1.0,1.0,0.0,0.0,0.0,0.842657343,77025.0,9.0,0.0219,0.1349,0.2327,0.256,0.0894
48201413100,2016.0,3431.0,2.42,187257.0,632900.0,1.0,0.57,1.0,1.0,0.0,0.0,0.0,0.7495769879999999,,,0.0293,0.1882,0.0869,0.3172,0.0965
48201413201,2016.0,2740.0,9.13,48715.0,618800.0,4.0,0.26,1.0,0.0,0.0,0.0,0.0,1.0,,,0.2193,0.0537,0.3821,0.3967,0.195
48201413202,2016.0,3108.0,6.96,58895.0,152000.0,9.0,0.6,1.0,0.0,0.0,0.0,0.0,0.467216873,77025.0,7.0,0.1991,0.0592,0.35,0.3343,0.1685
48201413300,2016.0,7376.0,5.19,85357.0,339900.0,18.0,1.06,1.0,1.0,0.0,0.0,0.0,0.30542420000000003,77025.0,5.0,0.1228,0.1611,0.4782,0.6122,0.2789
48201420100,2016.0,3132.0,22.93,31724.0,225900.0,10.0,0.85,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7046,0.161,0.8146,0.6571,0.6342
48201420200,2016.0,2821.0,3.3,59194.0,152900.0,3.0,0.55,1.0,1.0,0.0,0.0,0.0,0.0,77025.0,3.0,0.4487,0.1245,0.7426,0.6619,0.4952
48201420300,2016.0,3503.0,3.18,73643.0,312700.0,2.0,0.29,1.0,1.0,0.0,0.0,0.0,0.284528749,77035.0,7.0,0.2569,0.1642,0.1803,0.5329,0.2497
48201420400,2016.0,3352.0,5.7,78750.0,218100.0,4.0,1.02,1.0,1.0,0.0,0.0,0.0,0.011235955,,,0.3267,0.1742,0.4273,0.3932,0.2956
48201420500,2016.0,3710.0,40.62,24432.0,83200.0,12.0,1.07,1.0,1.0,1.0,0.0,0.0,0.270326616,77035.0,3.6666666666666665,0.9634,0.6647,0.9455,0.9572,0.9704
48201420600,2016.0,2262.0,7.46,86875.0,212300.0,1.0,0.29,1.0,1.0,0.0,0.0,0.0,0.231599608,,,0.2893,0.2736,0.4841,0.1161,0.2175
48201420700,2016.0,3214.0,0.74,129779.0,370000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8919135309999999,77096.0,9.0,0.0856,0.7185,0.1294,0.0225,0.0781
48201420800,2016.0,2356.0,2.77,131667.0,390700.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,77096.0,8.0,0.0152,0.1753,0.2256,0.029,0.0202
48201420900,2016.0,6472.0,0.0,204464.0,826200.0,4.0,1.8,1.0,1.0,0.0,0.0,0.0,0.91467131,,,0.0019,0.1713,0.3033,0.076,0.0403
48201421000,2016.0,2640.0,0.64,168929.0,595300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.651696607,,,0.0038,0.183,0.226,0.0077,0.0073
48201421101,2016.0,3265.0,33.84,40872.0,165100.0,36.0,2.27,1.0,0.0,0.0,0.0,0.0,0.0,77081.0,5.0,0.5268,0.0701,0.8561,0.6024,0.5115
48201421102,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,77081.0,5.5,0.7378,0.3539,0.9679,0.98,0.8835
48201421201,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.738,0.0638,0.9535,0.7229,0.6576
48201421202,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,77081.0,2.0,0.8028,0.5658,0.9795,0.7676,0.8499
48201421300,2016.0,6847.0,49.37,25226.0,59700.0,29.0,1.34,1.0,1.0,0.0,0.0,0.0,0.123196881,77074.0,6.625,0.855,0.4275,0.9491,0.9618,0.9152
48201421401,2016.0,3646.0,38.81,21854.0,21900.0,2.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,,,0.8651,0.2989,0.9987,0.9952,0.9497
48201421402,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.8045,0.4349,0.999,0.9062,0.8866
48201421403,2016.0,3829.0,43.67,23041.0,117100.0,3.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,,,0.9052,0.3713,0.9839,0.9906,0.9549
48201421500,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.223660554,,,0.6814,0.0734,0.9059,0.9827,0.7603
48201421600,2016.0,7147.0,46.4,24076.0,779900.0,19.0,0.98,1.0,0.0,0.0,0.0,0.0,0.271762208,,,0.8546,0.524,0.9686,0.9127,0.9083
48201421700,2016.0,4597.0,14.1,53902.0,263800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.321729958,77086.0,5.666666666666667,0.2501,0.3066,0.6994,0.3654,0.3545
48201421800,2016.0,5405.0,8.79,40833.0,296400.0,40.0,2.01,1.0,1.0,0.0,0.0,0.0,0.959842237,,,0.1475,0.0538,0.5398,0.3414,0.1812
48201421900,2016.0,2677.0,5.57,118333.0,280100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8881987579999999,77096.0,5.0,0.047,0.3294,0.0959,0.1929,0.1008
48201422000,2016.0,2768.0,3.82,106802.0,224300.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.06105457900000001,77096.0,9.0,0.1097,0.5582,0.385,0.2625,0.2369
48201422100,2016.0,5076.0,10.34,53883.0,149800.0,5.0,1.1,1.0,1.0,1.0,0.0,0.0,0.19257087,77035.0,4.0,0.4763,0.2067,0.6584,0.2541,0.3793
48201422200,2016.0,4965.0,31.73,25822.0,97100.0,113.0,5.92,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8972,0.7519,0.8339,0.6966,0.8666
48201422301,2016.0,8082.0,50.26,29680.0,82600.0,88.0,4.23,1.0,1.0,0.0,0.0,0.0,0.0069324090000000005,,,0.9338,0.6859999999999999,0.8752,0.901,0.9374
48201422302,2016.0,2504.0,21.25,46375.0,118600.0,5.0,1.45,1.0,1.0,0.0,0.0,0.0,0.388090349,,,0.6004,0.3849,0.5809,0.1489,0.4152
48201422401,2016.0,4304.0,20.46,35931.0,100500.0,18.0,1.23,1.0,1.0,0.0,0.0,0.0,0.491374804,,,0.7182,0.8664,0.8354,0.7089,0.825
48201422402,2016.0,5729.0,22.74,38571.0,168100.0,5.0,0.39,1.0,1.0,0.0,0.0,0.0,0.590762125,77096.0,4.0,0.7481,0.2637,0.8768,0.8551,0.7649
48201422500,2016.0,7370.0,31.6,36320.0,238300.0,19.0,1.28,1.0,0.0,0.0,0.0,0.0,0.382550336,77096.0,4.0,0.7819,0.6308,0.8268,0.7927,0.8244
48201422600,2016.0,6933.0,16.9,55363.0,135700.0,4.0,0.34,1.0,0.0,0.0,0.0,0.0,0.858059645,77074.0,6.0,0.5051,0.4464,0.6998,0.9641,0.7244
48201422701,2016.0,5099.0,33.6,37516.0,103800.0,5.0,0.64,1.0,1.0,0.0,0.0,0.0,0.20810972,77074.0,8.0,0.7149,0.1949,0.8636,0.5421,0.6292
48201422702,2016.0,3135.0,6.77,52865.0,100600.0,2.0,0.75,1.0,1.0,0.0,0.0,0.0,0.083333333,,,0.5066,0.2535,0.762,0.2873,0.4491
48201422800,2016.0,4082.0,27.62,36012.0,110600.0,17.0,1.87,1.0,1.0,0.0,0.0,0.0,0.7198602209999999,77074.0,2.0,0.8304,0.3317,0.8,0.9553,0.856
48201422900,2016.0,4585.0,31.4,29784.0,81600.0,34.0,2.49,1.0,1.0,0.0,0.0,0.0,0.7877450979999999,77074.0,4.0,0.775,0.6517,0.915,0.9384,0.9004
48201423000,2016.0,5389.0,38.02,22804.0,130500.0,10.0,0.66,1.0,1.0,0.0,0.0,0.0,0.847983015,,,0.9426,0.575,0.9164,0.9845,0.9693
48201423100,2016.0,2626.0,46.11,21351.0,33300.0,15.0,1.53,1.0,1.0,0.0,0.0,0.0,0.50570676,,,0.9401,0.1326,0.9759,0.7588,0.8054
48201423201,2016.0,3675.0,12.13,58438.0,114100.0,4.0,1.61,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4986,0.1862,0.7302,0.511,0.49
48201423202,2016.0,8666.0,31.56,32784.0,97900.0,71.0,3.0,1.0,1.0,0.0,0.0,0.0,0.175353925,,,0.9118,0.585,0.8766,0.9044,0.915
48201423301,2016.0,4583.0,25.16,46941.0,182600.0,21.0,2.51,1.0,1.0,0.0,0.0,0.0,0.030214425,,,0.5582,0.5313,0.6743,0.8699,0.6987
48201423302,2016.0,5356.0,23.94,42560.0,153600.0,32.0,2.11,1.0,1.0,0.0,0.0,0.0,0.0,77071.0,3.5,0.4197,0.8841,0.6376,0.4028,0.5701
48201423401,2016.0,5896.0,16.67,48063.0,158900.0,15.0,1.58,1.0,1.0,0.0,0.0,0.0,0.0,,,0.6348,0.5461,0.6033,0.9163,0.7369
48201423402,2016.0,4602.0,4.84,60240.0,115800.0,22.0,5.08,1.0,1.0,0.0,0.0,0.0,0.072111847,,,0.3718,0.4505,0.7954,0.4051,0.4864
48201423500,2016.0,2015.0,6.45,75500.0,145400.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.3255,0.223,0.6781,0.0159,0.1674
48201423600,2016.0,6949.0,7.68,55764.0,95500.0,37.0,6.79,1.0,1.0,1.0,0.0,0.0,0.096422339,,,0.6691,0.7089,0.7357,0.764,0.7566
48201430100,2016.0,6478.0,6.58,75580.0,324000.0,2.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0666,0.2349,0.1236,0.9269,0.305
48201430200,2016.0,1619.0,5.84,79750.0,568500.0,1.0,0.19,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0825,0.3058,0.26,0.1712,0.134
48201430300,2016.0,4620.0,0.0,250001.0,1199400.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.04324684,77024.0,9.0,0.0453,0.3434,0.1684,0.0148,0.0269
48201430400,2016.0,3270.0,3.11,250001.0,1558200.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.043594306,77024.0,10.0,0.0107,0.1464,0.1931,0.0161,0.0092
48201430500,2016.0,2653.0,7.07,84179.0,748700.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.1903,0.2696,0.4097,0.5577,0.3054
48201430600,2016.0,3842.0,1.54,236250.0,1187200.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,77024.0,9.5,0.0079,0.3085,0.3643,0.0687,0.0678
48201430700,2016.0,3099.0,0.91,70583.0,638400.0,1.0,0.11,1.0,1.0,0.0,0.0,0.0,0.0,,,0.1203,0.6128,0.4181,0.3539,0.2881
48201430800,2016.0,5053.0,1.71,125781.0,627100.0,2.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0073,0.2516,0.274,0.1207,0.0701
48201430900,2016.0,6042.0,0.85,96170.0,446700.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.179616914,,,0.0265,0.3608,0.2968,0.1307,0.1084
48201431000,2016.0,5613.0,1.73,102059.0,369400.0,2.0,0.36,1.0,1.0,0.0,0.0,0.0,0.021100226,,,0.0424,0.1219,0.1313,0.5012,0.1382
48201431101,2016.0,3276.0,24.71,52832.0,94000.0,11.0,0.69,1.0,1.0,0.0,0.0,0.0,0.0,,,0.2455,0.07200000000000001,0.5543,0.2915,0.2194
48201431102,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,,0.3227,0.2566,0.393,0.7129,0.4115
